image_file,leaf_class,category,l1_gate,object_id,object_family_id,mass_g,f_min_measured_N,f_max_measured_N,note
柔性\E030\s12.png,柔性,柔性,非易碎,E030,mandarin,,1.0,26.6,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测13.3N(单指法向力(平板压缩))×2换算=26.6N(两指合力,非直接实测)"
柔性\E030\s13.png,柔性,柔性,非易碎,E030,mandarin,,1.0,26.6,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测13.3N(单指法向力(平板压缩))×2换算=26.6N(两指合力,非直接实测)"
柔性\E030\s14.png,柔性,柔性,非易碎,E030,mandarin,,1.0,26.6,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测13.3N(单指法向力(平板压缩))×2换算=26.6N(两指合力,非直接实测)"
柔性\E030\s2.png,柔性,柔性,非易碎,E030,mandarin,,1.0,26.6,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测13.3N(单指法向力(平板压缩))×2换算=26.6N(两指合力,非直接实测)"
柔性\E030\s3.png,柔性,柔性,非易碎,E030,mandarin,,1.0,26.6,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测13.3N(单指法向力(平板压缩))×2换算=26.6N(两指合力,非直接实测)"
柔性\E030\s4.png,柔性,柔性,非易碎,E030,mandarin,,1.0,26.6,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测13.3N(单指法向力(平板压缩))×2换算=26.6N(两指合力,非直接实测)"
柔性\E030\s5.png,柔性,柔性,非易碎,E030,mandarin,,1.0,26.6,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测13.3N(单指法向力(平板压缩))×2换算=26.6N(两指合力,非直接实测)"
柔性\E030\s6.png,柔性,柔性,非易碎,E030,mandarin,,1.0,26.6,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测13.3N(单指法向力(平板压缩))×2换算=26.6N(两指合力,非直接实测)"
柔性\E030\s7.png,柔性,柔性,非易碎,E030,mandarin,,1.0,26.6,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测13.3N(单指法向力(平板压缩))×2换算=26.6N(两指合力,非直接实测)"
柔性\E030\s8.png,柔性,柔性,非易碎,E030,mandarin,,1.0,26.6,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测13.3N(单指法向力(平板压缩))×2换算=26.6N(两指合力,非直接实测)"
柔性\E030\s9.png,柔性,柔性,非易碎,E030,mandarin,,1.0,26.6,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测13.3N(单指法向力(平板压缩))×2换算=26.6N(两指合力,非直接实测)"
柔性\E031\Lime_2.png,柔性,柔性,非易碎,E031,lime,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
柔性\E031\s1.png,柔性,柔性,非易碎,E031,lime,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
柔性\E031\s10.png,柔性,柔性,非易碎,E031,lime,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
柔性\E031\s11.png,柔性,柔性,非易碎,E031,lime,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
柔性\E031\s12.png,柔性,柔性,非易碎,E031,lime,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
柔性\E031\s13.png,柔性,柔性,非易碎,E031,lime,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
柔性\E031\s14.png,柔性,柔性,非易碎,E031,lime,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
柔性\E031\s2.png,柔性,柔性,非易碎,E031,lime,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
柔性\E031\s3.png,柔性,柔性,非易碎,E031,lime,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
柔性\E031\s4.png,柔性,柔性,非易碎,E031,lime,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
柔性\E031\s5.png,柔性,柔性,非易碎,E031,lime,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
柔性\E031\s6.png,柔性,柔性,非易碎,E031,lime,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
柔性\E031\s7.png,柔性,柔性,非易碎,E031,lime,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
柔性\E031\s8.png,柔性,柔性,非易碎,E031,lime,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
柔性\E031\s9.png,柔性,柔性,非易碎,E031,lime,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
柔性\E032\Red_grape_1.png,柔性,柔性,非易碎,E032,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E032\s1.png,柔性,柔性,非易碎,E032,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E032\s10.png,柔性,柔性,非易碎,E032,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E032\s11.png,柔性,柔性,非易碎,E032,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E032\s12.png,柔性,柔性,非易碎,E032,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E032\s13.png,柔性,柔性,非易碎,E032,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E032\s14.png,柔性,柔性,非易碎,E032,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E032\s2.png,柔性,柔性,非易碎,E032,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E032\s3.png,柔性,柔性,非易碎,E032,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E032\s4.png,柔性,柔性,非易碎,E032,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E032\s5.png,柔性,柔性,非易碎,E032,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E032\s6.png,柔性,柔性,非易碎,E032,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E032\s7.png,柔性,柔性,非易碎,E032,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E032\s8.png,柔性,柔性,非易碎,E032,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E032\s9.png,柔性,柔性,非易碎,E032,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E033\Red_grape_2.png,柔性,柔性,非易碎,E033,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E033\s1.png,柔性,柔性,非易碎,E033,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E033\s10.png,柔性,柔性,非易碎,E033,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E033\s11.png,柔性,柔性,非易碎,E033,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E033\s12.png,柔性,柔性,非易碎,E033,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E033\s13.png,柔性,柔性,非易碎,E033,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E033\s14.png,柔性,柔性,非易碎,E033,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E033\s2.png,柔性,柔性,非易碎,E033,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E033\s3.png,柔性,柔性,非易碎,E033,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E033\s4.png,柔性,柔性,非易碎,E033,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E033\s5.png,柔性,柔性,非易碎,E033,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E033\s6.png,柔性,柔性,非易碎,E033,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E033\s7.png,柔性,柔性,非易碎,E033,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E033\s8.png,柔性,柔性,非易碎,E033,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E033\s9.png,柔性,柔性,非易碎,E033,grape,,0.5,8,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测4.0N(单指法向力(平板压缩))×2换算=8N(两指合力,非直接实测)"
柔性\E034\Blue_drinking_straw.png,柔性,柔性,非易碎,E034,blue_drinking_straw,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E035\Yellow_drinking_straw.png,柔性,柔性,非易碎,E035,yellow_drinking_straw,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E036\Blackberry_2.png,柔性,柔性,非易碎,E036,blackberry,,0.25,16,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:文献实测8.0N(单指法向力(平板压缩))×2换算=16N(两指合力,非直接实测)"
柔性\E036\s1.png,柔性,柔性,非易碎,E036,blackberry,,0.25,16,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:文献实测8.0N(单指法向力(平板压缩))×2换算=16N(两指合力,非直接实测)"
柔性\E036\s10.png,柔性,柔性,非易碎,E036,blackberry,,0.25,16,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:文献实测8.0N(单指法向力(平板压缩))×2换算=16N(两指合力,非直接实测)"
柔性\E036\s11.png,柔性,柔性,非易碎,E036,blackberry,,0.25,16,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:文献实测8.0N(单指法向力(平板压缩))×2换算=16N(两指合力,非直接实测)"
柔性\E036\s12.png,柔性,柔性,非易碎,E036,blackberry,,0.25,16,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:文献实测8.0N(单指法向力(平板压缩))×2换算=16N(两指合力,非直接实测)"
柔性\E036\s13.png,柔性,柔性,非易碎,E036,blackberry,,0.25,16,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:文献实测8.0N(单指法向力(平板压缩))×2换算=16N(两指合力,非直接实测)"
柔性\E036\s14.png,柔性,柔性,非易碎,E036,blackberry,,0.25,16,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:文献实测8.0N(单指法向力(平板压缩))×2换算=16N(两指合力,非直接实测)"
柔性\E036\s2.png,柔性,柔性,非易碎,E036,blackberry,,0.25,16,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:文献实测8.0N(单指法向力(平板压缩))×2换算=16N(两指合力,非直接实测)"
柔性\E036\s3.png,柔性,柔性,非易碎,E036,blackberry,,0.25,16,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:文献实测8.0N(单指法向力(平板压缩))×2换算=16N(两指合力,非直接实测)"
柔性\E036\s4.png,柔性,柔性,非易碎,E036,blackberry,,0.25,16,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:文献实测8.0N(单指法向力(平板压缩))×2换算=16N(两指合力,非直接实测)"
柔性\E036\s5.png,柔性,柔性,非易碎,E036,blackberry,,0.25,16,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:文献实测8.0N(单指法向力(平板压缩))×2换算=16N(两指合力,非直接实测)"
柔性\E036\s6.png,柔性,柔性,非易碎,E036,blackberry,,0.25,16,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:文献实测8.0N(单指法向力(平板压缩))×2换算=16N(两指合力,非直接实测)"
柔性\E036\s7.png,柔性,柔性,非易碎,E036,blackberry,,0.25,16,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:文献实测8.0N(单指法向力(平板压缩))×2换算=16N(两指合力,非直接实测)"
柔性\E036\s8.png,柔性,柔性,非易碎,E036,blackberry,,0.25,16,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:文献实测8.0N(单指法向力(平板压缩))×2换算=16N(两指合力,非直接实测)"
柔性\E036\s9.png,柔性,柔性,非易碎,E036,blackberry,,0.25,16,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:文献实测8.0N(单指法向力(平板压缩))×2换算=16N(两指合力,非直接实测)"
柔性\E039\Oreo_Thin_cookie_pack.png,柔性,柔性,非易碎,E039,oreo_thin_cookie_pack,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E039\s1.png,柔性,柔性,非易碎,E039,oreo_thin_cookie_pack,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E039\s10.png,柔性,柔性,非易碎,E039,oreo_thin_cookie_pack,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E039\s11.png,柔性,柔性,非易碎,E039,oreo_thin_cookie_pack,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E039\s12.png,柔性,柔性,非易碎,E039,oreo_thin_cookie_pack,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E039\s13.png,柔性,柔性,非易碎,E039,oreo_thin_cookie_pack,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E039\s14.png,柔性,柔性,非易碎,E039,oreo_thin_cookie_pack,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E039\s2.png,柔性,柔性,非易碎,E039,oreo_thin_cookie_pack,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E039\s3.png,柔性,柔性,非易碎,E039,oreo_thin_cookie_pack,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E039\s4.png,柔性,柔性,非易碎,E039,oreo_thin_cookie_pack,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E039\s5.png,柔性,柔性,非易碎,E039,oreo_thin_cookie_pack,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E039\s6.png,柔性,柔性,非易碎,E039,oreo_thin_cookie_pack,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E039\s7.png,柔性,柔性,非易碎,E039,oreo_thin_cookie_pack,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E039\s8.png,柔性,柔性,非易碎,E039,oreo_thin_cookie_pack,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E039\s9.png,柔性,柔性,非易碎,E039,oreo_thin_cookie_pack,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E048\Marshmallow_2_regular.png,柔性,柔性,非易碎,E048,marshmallow,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E048\s1.png,柔性,柔性,非易碎,E048,marshmallow,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E048\s10.png,柔性,柔性,非易碎,E048,marshmallow,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E048\s11.png,柔性,柔性,非易碎,E048,marshmallow,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E048\s12.png,柔性,柔性,非易碎,E048,marshmallow,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E048\s13.png,柔性,柔性,非易碎,E048,marshmallow,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E048\s14.png,柔性,柔性,非易碎,E048,marshmallow,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E048\s2.png,柔性,柔性,非易碎,E048,marshmallow,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E048\s3.png,柔性,柔性,非易碎,E048,marshmallow,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E048\s4.png,柔性,柔性,非易碎,E048,marshmallow,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E048\s5.png,柔性,柔性,非易碎,E048,marshmallow,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E048\s6.png,柔性,柔性,非易碎,E048,marshmallow,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E048\s7.png,柔性,柔性,非易碎,E048,marshmallow,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E048\s8.png,柔性,柔性,非易碎,E048,marshmallow,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E048\s9.png,柔性,柔性,非易碎,E048,marshmallow,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E049\Marshmallow_3_regular.png,柔性,柔性,非易碎,E049,marshmallow,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E056\Banana.png,柔性,柔性,非易碎,E056,banana,,1.0,388,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测194.0N(单指法向力(平板压缩))×2换算=388N(两指合力,非直接实测)"
柔性\E056\s1.png,柔性,柔性,非易碎,E056,banana,,1.0,388,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测194.0N(单指法向力(平板压缩))×2换算=388N(两指合力,非直接实测)"
柔性\E056\s10.png,柔性,柔性,非易碎,E056,banana,,1.0,388,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测194.0N(单指法向力(平板压缩))×2换算=388N(两指合力,非直接实测)"
柔性\E056\s11.png,柔性,柔性,非易碎,E056,banana,,1.0,388,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测194.0N(单指法向力(平板压缩))×2换算=388N(两指合力,非直接实测)"
柔性\E056\s12.png,柔性,柔性,非易碎,E056,banana,,1.0,388,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测194.0N(单指法向力(平板压缩))×2换算=388N(两指合力,非直接实测)"
柔性\E056\s13.png,柔性,柔性,非易碎,E056,banana,,1.0,388,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测194.0N(单指法向力(平板压缩))×2换算=388N(两指合力,非直接实测)"
柔性\E056\s14.png,柔性,柔性,非易碎,E056,banana,,1.0,388,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测194.0N(单指法向力(平板压缩))×2换算=388N(两指合力,非直接实测)"
柔性\E056\s2.png,柔性,柔性,非易碎,E056,banana,,1.0,388,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测194.0N(单指法向力(平板压缩))×2换算=388N(两指合力,非直接实测)"
柔性\E056\s3.png,柔性,柔性,非易碎,E056,banana,,1.0,388,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测194.0N(单指法向力(平板压缩))×2换算=388N(两指合力,非直接实测)"
柔性\E056\s4.png,柔性,柔性,非易碎,E056,banana,,1.0,388,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测194.0N(单指法向力(平板压缩))×2换算=388N(两指合力,非直接实测)"
柔性\E056\s5.png,柔性,柔性,非易碎,E056,banana,,1.0,388,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测194.0N(单指法向力(平板压缩))×2换算=388N(两指合力,非直接实测)"
柔性\E056\s6.png,柔性,柔性,非易碎,E056,banana,,1.0,388,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测194.0N(单指法向力(平板压缩))×2换算=388N(两指合力,非直接实测)"
柔性\E056\s7.png,柔性,柔性,非易碎,E056,banana,,1.0,388,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测194.0N(单指法向力(平板压缩))×2换算=388N(两指合力,非直接实测)"
柔性\E056\s8.png,柔性,柔性,非易碎,E056,banana,,1.0,388,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测194.0N(单指法向力(平板压缩))×2换算=388N(两指合力,非直接实测)"
柔性\E056\s9.png,柔性,柔性,非易碎,E056,banana,,1.0,388,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:文献实测194.0N(单指法向力(平板压缩))×2换算=388N(两指合力,非直接实测)"
柔性\E064\Green_pear.png,柔性,柔性,非易碎,E064,green_pear,,1.5,84,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:文献实测42.0N(单指法向力(平板压缩))×2换算=84N(两指合力,非直接实测)"
柔性\E064\s1.png,柔性,柔性,非易碎,E064,green_pear,,1.5,84,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:文献实测42.0N(单指法向力(平板压缩))×2换算=84N(两指合力,非直接实测)"
柔性\E064\s10.png,柔性,柔性,非易碎,E064,green_pear,,1.5,84,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:文献实测42.0N(单指法向力(平板压缩))×2换算=84N(两指合力,非直接实测)"
柔性\E064\s11.png,柔性,柔性,非易碎,E064,green_pear,,1.5,84,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:文献实测42.0N(单指法向力(平板压缩))×2换算=84N(两指合力,非直接实测)"
柔性\E064\s12.png,柔性,柔性,非易碎,E064,green_pear,,1.5,84,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:文献实测42.0N(单指法向力(平板压缩))×2换算=84N(两指合力,非直接实测)"
柔性\E064\s13.png,柔性,柔性,非易碎,E064,green_pear,,1.5,84,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:文献实测42.0N(单指法向力(平板压缩))×2换算=84N(两指合力,非直接实测)"
柔性\E064\s14.png,柔性,柔性,非易碎,E064,green_pear,,1.5,84,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:文献实测42.0N(单指法向力(平板压缩))×2换算=84N(两指合力,非直接实测)"
柔性\E064\s2.png,柔性,柔性,非易碎,E064,green_pear,,1.5,84,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:文献实测42.0N(单指法向力(平板压缩))×2换算=84N(两指合力,非直接实测)"
柔性\E064\s3.png,柔性,柔性,非易碎,E064,green_pear,,1.5,84,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:文献实测42.0N(单指法向力(平板压缩))×2换算=84N(两指合力,非直接实测)"
柔性\E064\s4.png,柔性,柔性,非易碎,E064,green_pear,,1.5,84,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:文献实测42.0N(单指法向力(平板压缩))×2换算=84N(两指合力,非直接实测)"
柔性\E064\s5.png,柔性,柔性,非易碎,E064,green_pear,,1.5,84,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:文献实测42.0N(单指法向力(平板压缩))×2换算=84N(两指合力,非直接实测)"
柔性\E064\s6.png,柔性,柔性,非易碎,E064,green_pear,,1.5,84,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:文献实测42.0N(单指法向力(平板压缩))×2换算=84N(两指合力,非直接实测)"
柔性\E064\s7.png,柔性,柔性,非易碎,E064,green_pear,,1.5,84,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:文献实测42.0N(单指法向力(平板压缩))×2换算=84N(两指合力,非直接实测)"
柔性\E064\s8.png,柔性,柔性,非易碎,E064,green_pear,,1.5,84,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:文献实测42.0N(单指法向力(平板压缩))×2换算=84N(两指合力,非直接实测)"
柔性\E064\s9.png,柔性,柔性,非易碎,E064,green_pear,,1.5,84,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:文献实测42.0N(单指法向力(平板压缩))×2换算=84N(两指合力,非直接实测)"
柔性\E065\Large_lemon.png,柔性,柔性,非易碎,E065,lemon,,0.75,101.14,"f_min:ExpForce本物实测(0.75N,两指合力) | f_max:文献实测50.57N(单指法向力(平板压缩))×2换算=101.14N(两指合力,非直接实测)"
柔性\E065\s1.png,柔性,柔性,非易碎,E065,lemon,,0.75,101.14,"f_min:ExpForce本物实测(0.75N,两指合力) | f_max:文献实测50.57N(单指法向力(平板压缩))×2换算=101.14N(两指合力,非直接实测)"
柔性\E065\s10.png,柔性,柔性,非易碎,E065,lemon,,0.75,101.14,"f_min:ExpForce本物实测(0.75N,两指合力) | f_max:文献实测50.57N(单指法向力(平板压缩))×2换算=101.14N(两指合力,非直接实测)"
柔性\E065\s11.png,柔性,柔性,非易碎,E065,lemon,,0.75,101.14,"f_min:ExpForce本物实测(0.75N,两指合力) | f_max:文献实测50.57N(单指法向力(平板压缩))×2换算=101.14N(两指合力,非直接实测)"
柔性\E065\s12.png,柔性,柔性,非易碎,E065,lemon,,0.75,101.14,"f_min:ExpForce本物实测(0.75N,两指合力) | f_max:文献实测50.57N(单指法向力(平板压缩))×2换算=101.14N(两指合力,非直接实测)"
