object_id,object_name,category,mass_g,f_min_value,f_min_unit,f_min_semantics,f_min_single_finger_N,max_safe_force_N,safe_range_N,force_total_or_single,measurement_protocol,trial_count,trial_values,selected_value,gripper_model,sensor_model,calibration_id,unit,image_file,data_source,notes
E109,Small bean paste tub,刚体,337.0,2.0,N,total_two_finger_normal,1.000,10.0,8.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Small_bean_paste_tub.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E110,Pocky snack box (Short-edge orientation),刚体,89.0,1.0,N,total_two_finger_normal,0.500,5.0,4.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Pocky_snack_box_Short-edge_orientation.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E111,Granulated sugar (32 oz),刚体,961.0,3.5,N,total_two_finger_normal,1.750,17.5,14.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Granulated_sugar_32_oz.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E112,Little Debbie Swiss Rolls box,刚体,641.0,2.0,N,total_two_finger_normal,1.000,10.0,8.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Little_Debbie_Swiss_Rolls_box.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E113,Toothpaste box,刚体,133.0,1.5,N,total_two_finger_normal,0.750,7.5,6.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Toothpaste_box.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E114,Red plastic cup,柔性,14.0,0.25,N,total_two_finger_normal,0.125,0.75,0.5,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Red_plastic_cup.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=3.0"
E115,Plastic shot cup (2 oz),刚体,2.0,0.25,N,total_two_finger_normal,0.125,1.25,1.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Plastic_shot_cup_2_oz.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E116,Glass tumbler,易碎,286.0,1.5,N,total_two_finger_normal,0.750,3.0,1.5,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Glass_tumbler.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=2.0"
E117,Margarita glass,易碎,274.0,1.0,N,total_two_finger_normal,0.500,2.0,1.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Margarita_glass.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=2.0"
E118,Champagne glass,易碎,204.0,1.0,N,total_two_finger_normal,0.500,2.0,1.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Champagne_glass.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=2.0"
E119,Wine glass,易碎,245.0,1.0,N,total_two_finger_normal,0.500,2.0,1.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Wine_glass.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=2.0"
E120,Ceramic mug,易碎,424.0,1.5,N,total_two_finger_normal,0.750,3.0,1.5,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Ceramic_mug.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=2.0"
E121,Plastic mug,刚体,83.0,1.0,N,total_two_finger_normal,0.500,5.0,4.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Plastic_mug.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E122,Large marshmallow,柔性,21.0,0.25,N,total_two_finger_normal,0.125,0.75,0.5,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Large_marshmallow.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=3.0"
E123,Sweet bean paste (28oz),刚体,869.0,3.5,N,total_two_finger_normal,1.750,17.5,14.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Sweet_bean_paste_28oz.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E124,OnePlus Phone Charger Adapter,刚体,70.0,1.5,N,total_two_finger_normal,0.750,7.5,6.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,OnePlus_Phone_Charger_Adapter.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E125,Generic Phone Charger Adapter,刚体,30.0,1.0,N,total_two_finger_normal,0.500,5.0,4.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Generic_Phone_Charger_Adapter.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E126,Apple MacBook Power Adapter,刚体,280.0,1.75,N,total_two_finger_normal,0.875,8.75,7.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Apple_MacBook_Power_Adapter.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E127,Generic AC Power Adapter,刚体,305.0,2.5,N,total_two_finger_normal,1.250,12.5,10.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Generic_AC_Power_Adapter.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E128,Umbrella (Folded),刚体,225.0,1.5,N,total_two_finger_normal,0.750,7.5,6.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Umbrella_Folded.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E129,Handheld Power Drill,刚体,1384.0,7.0,N,total_two_finger_normal,3.500,35.0,28.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Handheld_Power_Drill.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
